video_id_gt,frame_timestamp_gt,entity_id,label_gt,score,gt_binary,pred_binary,correct
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.5,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00676101,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.533,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.24991758,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.567,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.4871624,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.6,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.02326572,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.633,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.016908754,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.667,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.046168104,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.7,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.22551937,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.733,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00041544865,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.767,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.92926764,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.8,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.7363611,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.833,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.899781,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.867,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.740692,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.9,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.9893204,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.933,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.6685533,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,0.967,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.618782,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.0,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.009684465,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.033,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.8942383,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.067,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.18397483,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.1,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.002576891,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.133,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.014718544,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.167,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.2822368,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.2,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.14941035,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.233,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.010742964,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.267,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.62947047,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.3,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.23048885,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.333,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.017731482,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.367,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.006318189,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.4,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.7369713,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.433,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.27195126,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.467,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.040217362,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.5,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.014739267,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.533,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.1979382,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.567,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.79825175,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.6,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.02945869,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.633,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.040483043,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.667,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.08512715,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.7,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.024149794,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.733,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.062362913,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.767,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.11529551,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.8,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.5694315,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.833,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.22173055,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.867,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0036547869,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.9,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0007135325,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.933,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.041175906,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,1.967,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.86980915,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.0,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,5.6674176e-05,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.033,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0002864294,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.067,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.34881932,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.1,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.18316297,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.133,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,8.729448e-05,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.167,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0044400524,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.2,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.06476642,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.233,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0006242734,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.267,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00022075723,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.3,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.06384643,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.333,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.014507139,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.367,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.01700002,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.4,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0023006839,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.433,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0005391363,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.467,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0004253014,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.5,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.02764058,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.533,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.45261553,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.567,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00026356778,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.6,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00033954546,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.633,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.28274718,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.667,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00011388648,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.7,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0005794761,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.733,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.001300358,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.767,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00044619583,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.8,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.024100296,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.833,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.084305495,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.867,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.17928287,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.9,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.24632207,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.933,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00715786,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,2.967,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0013311445,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.0,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0007371359,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.033,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0021274167,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.067,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0059954487,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.1,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00038390086,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.133,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,6.802912e-05,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.167,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0039126934,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.2,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00031260628,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.233,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.13201831,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.267,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.4582273,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.3,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,2.4943005e-05,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.333,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0030724911,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.367,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.00043014644,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.4,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.6571437,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.433,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.7560898,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.467,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.006075149,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.5,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.7990455,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.533,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0014111593,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.567,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.35983786,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.6,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.1775703,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.633,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.4967069,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.667,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.35559204,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.7,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.32948354,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.733,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.109099284,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.767,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0020177383,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.8,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.8750959,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.833,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.86074984,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.867,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.117169365,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.9,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.42079967,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.933,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.039654784,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,3.967,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0010495026,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.0,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.11924909,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.033,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,6.763958e-05,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.067,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.20158519,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.1,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.15143599,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.133,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.003302907,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.167,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.055465356,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.2,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.0038201676,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.233,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.12503035,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.267,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.6419557,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.3,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.000507333,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.333,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.016504182,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.367,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.38229212,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.4,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.12451296,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.433,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.6573395,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.467,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.8570426,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.5,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.025053492,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.533,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.35491076,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.567,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.09688758,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.6,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.087878615,0,0,True
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.633,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.99814475,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.667,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.90735894,0,1,False
62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2,4.7,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11_2_0_12_0,NOT_SPEAKING,0.07343841,0,0,True
